('What Goes Around Comes Around', 'Giggles') ,85
('Exhale (Shoop Shoop) (From "Waiting to Exhale")', 'Seattle Sounds') ,231
('Me Against The Music (Glee Cast Version)', 'Glee Cast') ,188
('Felt Good On My Lips', 'Tim McGraw') ,58
('Whiskey in My Water', 'Tyler Farr') ,51
('Bed', 'J. Holiday') ,60
('In My Feelings', 'Drake') ,79
('Talk to Me - Single Version #2', 'Anita Baker') ,204
('You Give Love A Bad Name', 'Bon Jovi') ,31
('Drop It Low', 'Ester Dean') ,47
("Baby, It's Cold Outside (Glee Cast Version)", 'Glee Cast') ,227
("You Can't Play With My Yo-Yo (feat. Ice Cube)", 'Yo-Yo') ,112
('The Anthem', 'Good Charlotte') ,65
('Nappy Heads - Remix', 'Fugees') ,97
('One By One', 'Cher') ,48
('You Save Me', 'Kenny Chesney') ,54
('Signs', 'Drake') ,53
('Breathe, Stretch, Shake (feat. P. Diddy)', 'Mase') ,95
('Back to the Bullet', 'Saraya') ,50
('Touch', 'Omarion') ,60
('Take Me In Your Arms', 'Lil Suzy') ,33
('Gimme The Light', 'Sean Paul') ,80
('Do You Remember? - 2016 Remastered', 'Phil Collins') ,207
('Angel', 'Sarah McLachlan') ,45
('Hey Man, Nice Shot - Remastered Version', 'Filter') ,244
('Best of Intentions', 'Travis Tritt') ,62
('Could I Have This Kiss Forever', 'Enrique Iglesias') ,43
('Neon', 'The Silver Seas') ,47
('Misery', 'Maroon 5') ,50
('Raining On Sunday', 'Keith Urban') ,37
('When You Look Me in the Eyes', 'Jonas Brothers') ,60
('Drink A Beer', 'Luke Bryan') ,45
('Rudolph the Red-Nosed Reindeer', 'Gene Autry') ,32
('Body Language (feat. Usher & Tinashe)', 'Kid Ink') ,78
('Lost In Your Eyes', 'The Jeff Healey Band') ,33
('My Boo', 'Usher') ,68
('My Heart Is Failing Me', 'Riff') ,50
('Love of My Life', 'Sammy Kershaw') ,44
('Fistful of Tears', 'Maxwell') ,41
('Its Beginning to Look a Lot Like Christmas (feat. Plumb)', 'Marc Martel') ,26
('My Love is a Fire - Live', 'Donny Osmond') ,210
('Hey Papi - Album Version - Explicit', 'JAY Z') ,0
('Hot Mess', 'Cobra Starship') ,43
('Beat It - Studio Version Featuring John Mayer', 'Fall Out Boy') ,245
('Change Clothes', 'BronxTwins') ,81
('Lucid Dreams', 'Juice WRLD') ,62
('Turn the Beat Around', 'Gloria Estefan') ,36
('Daughters', 'John Mayer') ,60
('Adore You', 'Miley Cyrus') ,33
('I Love It (& Lil Pump)', 'Kanye West') ,47
('Love Is a Rock', 'REO Speedwagon') ,65
('Say It', 'Voices of Theory') ,46
('Life is a Highway', 'Rascal Flatts') ,67
("Wanna Be Startin' Somethin' 2008 with Akon (with Akon) - Thriller 25th Anniversary Remix", 'Michael Jackson') ,0
("Hey Daddy (Daddy's Home)", 'Usher') ,61
('MY PYT', 'Wale') ,86
('Wonderful', 'Everclear') ,72
('The Secret of Life', 'Faith Hill') ,54
('Strawberry', 'Nicole Renee Harris') ,0
('Runaway Love', 'Ludacris') ,89
('All The Stars (with SZA)', 'Kendrick Lamar') ,5
('Top Back', 'T.I.') ,83
('For You', 'Staind') ,36
('Jai Ho! (You Are My Destiny)', 'A.R. Rahman') ,51
('Runnin (Dying To Live)', '2Pac') ,86
('This Woman Needs', 'SHeDAISY') ,37
('Hot Mama', 'Trace Adkins') ,48
("Daydreamin'", 'Tatyana Ali') ,81
('Knocks Me Off My Feet', 'Donell Jones') ,39
('Esskeetit', 'Lil Pump') ,52
('The Beautiful People', 'Marilyn Manson') ,43
('He Gets That From Me', 'Reba McEntire') ,56
('White Walls (feat. ScHoolboy Q, Hollis)', 'Macklemore & Ryan Lewis') ,0
("Sometimes It's A Bitch", 'Stevie Nicks') ,48
('(God Must Have Spent) A Little More Time On You - Remix', '*NSYNC') ,61
("All That Glitters Isn't Gold", 'The Cover Girls') ,58
('If I Lost You', 'Travis Tritt') ,33
('Never Scared (feat. Juice WRLD)', 'G Herbo') ,8
("Where Are We Runnin'?", 'Lenny Kravitz') ,26
('Just Lose It', 'Eminem') ,77
('Power Trip', 'J. Cole') ,73
('Dangerous', 'Roxette') ,34
('Safe And Sound', 'Capital Cities') ,28
('What I Really Meant To Say', 'Cyndi Thomson') ,44
('Sweet Thing', 'Van Morrison') ,36
('Yes Indeed', 'Lil Baby') ,63
('Because You Loved Me (Theme from "Up Close and Personal")', 'Cline Dion') ,0
('Mercy', 'Brett Young') ,40
('Until the End of Time - 2008 Remastered Version', 'Foreigner') ,189
('Self-Made', 'Bryson Tiller') ,64
('Love Never Felt so Good - DM-FK CLASSIC TRIBUTE MIX', 'Michael Jackson') ,0
('The Way Life Goes (feat. Oh Wonder)', 'Lil Uzi Vert') ,78
("Ballin' Out of Control", 'Jermaine Dupri') ,70
('Im Gonna Love You Through It - The Voice Performance', 'Amber Carrington') ,0
('Too Late To Say Goodbye', 'Richard Marx') ,37
('Unfaithful', 'Rihanna') ,63
('Goody Goody', 'Lisette Melendez') ,51
('Breath', 'Breaking Benjamin') ,44
('Ill Be Around', 'Empire of the Sun') ,53
('Forever & Always', 'Taylor Swift') ,65
('First Love', 'Jennifer Lopez') ,52
('You And Your Heart', 'Jack Johnson') ,37
('Speechless', 'Lady Gaga') ,53
('Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song]', 'Shakira') ,0
('Caramel', 'Lloyd') ,51
('Always The Love Songs', 'Eli Young Band') ,60
('G.D.F.R', 'Four Fists') ,67
('Rock N Roll', 'Avril Lavigne') ,53
('Ill Be Missing You', '2-Dub') ,93
('Right Now (Na Na Na)', 'Akon') ,52
('Swing', 'Trace Adkins') ,33
('Zombie', 'Bad Wolves') ,18
('Turn On The Radio', 'Reba McEntire') ,44
('Some Cut - Chopped & Screwed', 'Trillville (Featuring Cutty)') ,0
('Trouble', 'Cage The Elephant') ,38
('Like A Woman', 'The Tony Rich Project') ,57
('Forget You (Glee Cast Version featuring Gwyneth Paltrow)', 'Glee Cast') ,57
('Its All About Me (Rain)', 'Amaranthe') ,37
('Backseat Freestyle', 'Kendrick Lamar') ,68
('Staring At The Sun', 'U2') ,63
('A$AP Forever', 'A$AP Rocky') ,69
('2U', 'David Guetta') ,40
('Bizarre Love Triangle - 2014 Remaster', 'Frente!') ,0
('Scar Tissue', 'Red Hot Chili Peppers') ,25
('When We Stand Together', 'Nickelback') ,48
('Find A Way', 'Dwele') ,64
('Whoomp! (There It Is)', 'Tag Team') ,78
('Dont Go Away Mad (Just Go Away)', 'Twinkle Twinkle Little Rock Star') ,237
('Crossover', 'EPMD') ,78
('Something In Your Eyes', 'Bell Biv DeVoe') ,55
('Good Feeling', 'Flo Rida') ,62
('I Believe I Can Fly - The Voice Performance', 'Jermaine Paul') ,196
("Ridin' Solo", 'Jason Derulo') ,51
('The Most Beautiful Girl In The World', 'The Prince Tribute Band') ,220
("Hips Don't Lie", 'Shakira') ,77
('Happy with You (Re-Recorded)', 'Samantha Cole') ,0
("A Man Holdin' On (To a Woman Lettin' Go)", 'Ty Herndon') ,36
('I Hope You Dance', 'Lee Ann Womack') ,44
('Touch The Sky', 'Kanye West') ,76
('Ghetto Cowboy', 'Bone Thugs-N-Harmony') ,32
('Cant Stop, Wont Stop', 'Karuva') ,161
('Dream 1 (before the wind blows it all away) - Pt. 4', 'Max Richter') ,0
("You've Lost That Loving Feeling - Live", 'Elvis Presley') ,1
('World (The Price Of Love) - [Radio Edit] [2015 Remastered Version]', 'New Order') ,36
('Straight Up & Down', 'Bruno Mars') ,65
('Release Me', 'Wilson Phillips') ,65
('Hit The Floor', 'Linkin Park') ,71
('Nothin Better To Do', 'LeAnn Rimes') ,40
('Just Like You', 'Three Days Grace') ,26
('100% Pure Love', 'Crystal Waters') ,53
("Like You'll Never See Me Again", 'Alicia Keys') ,51
('How To Deal', 'Frankie J') ,57
('D.O.A. (Death of Auto-Tune) - Karaoke / Instrumental', 'DJ Cover This') ,0
('Unconditionally', 'Katy Perry') ,40
('After Midnight', 'blink-182') ,52
('U.N.I.T.Y.', 'Queen Latifah') ,116
('Like a Cowboy', 'Randy Houser') ,56
('Wait', 'Maroon 5') ,46
('Take Me Away', 'Fefe Dobson') ,50
('Theme from \'Valley of the Dolls" - From the Motion Picture "Bonnie and Clyde"', 'Living Trio') ,0
('All 4 Love', 'Color Me Badd') ,59
('Jerk It Out', 'Caesars') ,42
('Flipside', 'Ripe') ,57
("We Weren't Born To Follow", 'Bon Jovi') ,40
('The Call', 'Backstreet Boys') ,62
('Lucky', 'Britney Spears') ,36
('Everybody Everybody', 'Black Box') ,47
('Marry Me', 'Jason Derulo') ,63
('Old School Love (feat. Ed Sheeran)', 'Lupe Fiasco') ,91
('Hold You Down', 'DJ Khaled') ,85
('I Fall Apart', 'Post Malone') ,49
('Stone Cold', 'Demi Lovato') ,33
("Let Me Clear My Throat - Old School Reunion Remix '96", 'DJ Kool') ,87
('Misled', 'Cline Dion') ,53
('Too Good At Goodbyes', 'Sam Smith') ,42
('Breakdown', 'FU-Schnickens') ,76
('Poor Georgie', 'MC Lyte') ,116
("93 'Til Infinity", 'Souls Of Mischief') ,115
('Stay', 'Sugarland') ,74
('Tonight Looks Good on You', 'Jason Aldean') ,50
('Caught a Lite Sneeze - 2016 Remaster', 'Tori Amos') ,0
('Sexy MF', 'Pamela Williams') ,0
('If You Go Away', 'Neil Diamond') ,56
("Talkin' To Me (Edit)", 'Amerie') ,57
('What Happened To That Boy', 'Baby') ,80
('God Love Her', 'Toby Keith') ,48
('Crybaby', 'Waterparks') ,40
('1400 / 999 Freestyle', 'Trippie Redd') ,64
('Diary of a Madman', 'Gravediggaz') ,96
('Last Christmas - Remastered', 'Wham!') ,36
('I Will Remember You', 'Amy Grant') ,43
('Wings', 'Little Mix') ,66
('Titanium (feat. Sia)', 'David Guetta') ,26
("I Don't Want To Miss A Thing", 'Mark Chesnutt') ,47
('PILLOWTALK', 'ZAYN') ,25
('92 Explorer', 'Post Malone') ,47
("Gettin' Over You (feat. Fergie & LMFAO)", 'David Guetta') ,42
('I Told You So', 'Keith Urban') ,50
('Play Something Country', 'Brooks & Dunn') ,38
('Woman', 'Raheem DeVaughn') ,83
('See The Lights', 'Simple Minds') ,31
('A Public Affair', 'Jessica Simpson') ,46
('Right Here Right Now', 'Jesus Jones') ,33
('Pride (A Deeper Love) - Hoxton Whores Remix', 'Kid Massive') ,0
('Is It All Right Now?', "Phillip Namanworth & Always Somethin'") ,0
('For The Love Of You', 'Jordan Hill') ,54
('1985', 'Bowling For Soup') ,50
('Tic Tac Toe (Original Mix)', 'Kyper') ,0
('Like a Boy', 'Ciara') ,67
('Bow Wow Wow', 'Funkdoobiest') ,45
('See You Tonight', 'Scotty McCreery') ,57
('BEBE (feat. Anuel Aa)', '6ix9ine') ,57
('Back To The World', 'Tevin Campbell') ,52
('Love The Way You Lie', 'Eminem') ,112
('Milkshake - Radio Mix', 'Kelis') ,0
('Let Me See Ya Girl', 'Cole Swindell') ,56
('Jealous - Remix', 'Nick Jonas') ,48
("Gettin' Jiggy Wit It", 'Will Smith') ,71
('Bother', 'Stone Sour') ,31
('Handsome And Wealthy', 'Migos') ,75
('Say I Yi Yi', 'Ying Yang Twins') ,77
('What Makes You Country', 'Luke Bryan') ,62
('Get Up 10', 'Cardi B') ,109
('Cut It (feat. Young Dolph)', 'O.T. Genasis') ,60
('Love Me Good', 'Michael W. Smith') ,61
('Raise Your Weapon', 'deadmau5') ,25
('Im A Hustler', 'Slim Thug') ,81
("Hold on to What You Believe - Live from Shepherd's Bush Empire, 2010", 'Mumford & Sons') ,0
('I Remember - Single Version', 'Boyz II Men') ,254
('Want to Want Me', 'Jason Derulo') ,39
('Crazy Girl', 'Eli Young Band') ,39
("You Don't Have To Worry - Remix", 'Mary J. Blige') ,82
("What If It's You", 'Reba McEntire') ,57
('BACK ON MY SH*T', 'Jaden Smith') ,72
('Without You (Glee Cast Version)', 'Glee Cast') ,234
('Dream On Dreamer', 'The Brand New Heavies') ,230
('Sex With Me', 'Rihanna') ,46
('Another Day In Paradise - 2016 Remastered', 'Phil Collins') ,0
('A Girl Only Prettier', 'Christopher Bowen') ,223
('Every Time I Hear Your Name', 'Keith Anderson') ,85
('The Ketchup Song (Hey Hah)', 'Las Kala') ,248
('Love You - Live', 'Jack Ingram') ,0
('Where I Wanna Be Boy', 'Miss Jones') ,69
("Tonight The Heartache's On Me (Made Popular By Dixie Chicks) [Karaoke Version]", 'Party Tyme Karaoke') ,0
('The Truth About Men', 'Tracy Byrd') ,66
('The Night Is Still Young', 'Nicki Minaj') ,60
('Black Panther', 'Kendrick Lamar') ,44
('My Dawg', 'Lil Baby') ,72
('Nothing Without Love', 'Nate Ruess') ,54
('NIGHTGOWN', 'Candyman') ,77
('Automatic', 'Miranda Lambert') ,48
('Runaway', 'Lil Peep') ,42
('Colour Of Love', 'Amber') ,39
('Save Your Love', 'Bad Boys Blue') ,36
('Big Gun (From "Last Action Hero")', 'The Kingfishers') ,0
('Rolling In The Deep (Glee Cast Version featuring Jonathan Groff)', 'Glee Cast') ,227
('Sugar (Gimme Some) [feat. Cee-Lo & Ludacris]', 'Trick Daddy') ,80
("He Wasn't Man Enough", 'Toni Braxton') ,69
('All I Ever Wanted', 'Kelly Clarkson') ,47
('What Might Have Been', 'Little Texas') ,65
('14-Mar', 'Drake') ,0
("Lookin' For That Girl", 'Tim McGraw') ,35
('Coffee (F***ing)', 'Miguel') ,254
('One More Try', 'Timmy T') ,47
('Keep The Family Close', 'Drake') ,93
('monster', '21 Savage') ,75
('House Of Pain', 'Faster Pussycat') ,47
('Not Myself Tonight', 'Christina Aguilera') ,52
('Remember the Time', 'Michael Jackson') ,48
('Dance for You', 'Beyonc') ,93
('Westside', 'TQ') ,83
('I Believe', 'Blessid Union Of Souls') ,57
('Blue (Da Ba Dee) - Gabry Ponte Ice Pop Radio', 'Eiffel 65') ,0
("Don't Take It Personal", 'Lil Durk') ,63
('Love King', 'The-Dream') ,70
('Afro Puffs', 'The Lady Of Rage') ,81
('Guilty Until Proven Innocent', 'Mev_n') ,0
('Last Time', 'Trey Songz') ,77
('Let Love Rule', 'Lenny Kravitz') ,24
('This House', 'Tracie Spencer') ,54
('Oops!...I Did It Again', 'Britney Spears') ,46
('Midnight Memories', 'One Direction') ,53
('Downtown Train', 'Rod Stewart') ,57
('I Can Love You', 'Mary J. Blige') ,60
('Music of My Heart', '*NSYNC') ,50
('Viva La Vida', 'Coldplay') ,41
('Funny Adventure - Relax on the Beach', 'Hawaiian Spa Music Relaxation') ,0
('September', 'Daughtry') ,49
('Baby Got Back', 'Sir Mix-A-Lot') ,91
("Baby Don't Cry (Keep Ya Head Up II)", '2Pac') ,101
("Tryin' To Get Over You", 'Vince Gill') ,34
('Lights And Sounds', 'Yellowcard') ,95
('Somebody That I Used To Know (Glee Cast Version)', 'Glee Cast') ,226
('Dangerous Woman', 'Ariana Grande') ,39
('Criminal', 'Natti Natasha') ,8
('Come Get Her', 'Rae Sremmurd') ,69
('My Little Secret', 'Xscape') ,77
("When a Woman's Fed Up", 'R. Kelly') ,89
('Love Is Free', 'Sheryl Crow') ,44
('Spending My Time', 'Roxette') ,54
('Legend', 'Drake') ,63
("Its Not Right (But It's Okay)", 'DJ Party') ,205
('PRBLMS', '6LACK') ,84
('Home', 'Dierks Bentley') ,51
('No Worries', 'Lil Wayne') ,80
('Lick U Up', 'H-Town') ,61
('Wall To Wall', 'Chris Brown') ,83
("I Don't Wanna", 'Aaliyah') ,73
('Through The Fire And Flames', 'DragonForce') ,60
('Human', 'The Killers') ,38
('All Good Things (Come To An End)', 'Nelly Furtado') ,1
('Rock And A Hard Place - Remastered', 'The Rolling Stones') ,4
('You Can Make History (Young Again)', 'Elton John') ,57
('If I Never See Your Face Again - Featuring Rihanna (FNMTV Live Performance)', 'Maroon 5') ,0
('Take Time', 'Chris Walker') ,113
('Barcelona', 'Ed Sheeran') ,47
('Stitch By Stitch - The Voice Performance', 'Javier Colon') ,0
('On My Level (feat. Too $hort)', 'Wiz Khalifa') ,71
('Love Myself', 'Hailee Steinfeld') ,35
('Break It Off', 'Rihanna') ,72
('You Changed Me', 'Jamie Foxx') ,90
('Wake Me Up', 'Avicii') ,47
('Gotta Lotta', '2 Chainz') ,8
('Out Of The Woods', 'Taylor Swift') ,36
('3 Peat', 'Lil Wayne') ,85
('Cant Help Falling in Love (From "Sliver")', 'The Big Screen Orchestra') ,237
('Stunt 101', 'G-Unit') ,96
('Hey Jealousy', 'Gin Blossoms') ,58
('The Floor', 'Johnny Gill') ,55
('Bridging the Gap', 'Nas') ,77
('Stay With Me', 'Sam Smith') ,32
('How Do You Like Me Now?!', 'Toby Keith') ,49
('Somewhere With You', 'Kenny Chesney') ,57
('Independent Women Part I', 'Graham BLVD') ,199
('Do You Wanna Get Funky?', 'C & C Music Factory') ,64
('Beauty', 'Dru Hill') ,65
('Someone You Loved', 'Lewis Capaldi') ,52
('Every Little Thing U Do', 'Christopher Williams') ,33
('I Keep Looking', 'Sara Evans') ,52
('Praying for Time - Remastered', 'George Michael') ,212
('Fly Over States', 'Jason Aldean') ,46
('Dont Dream Its Over - The Voice Performance', 'Brynn Cartelli') ,43
("Superman (It's Not Easy)", 'Five For Fighting') ,45
('I Kissed A Girl', 'Jill Sobule') ,57
('Free', 'Zac Brown Band') ,28
('Tilt Ya Head Back - Album Version / Explicit', 'Nelly') ,238
('Secrets', 'Mary Lambert') ,52
('You Walked In', 'Lonestar') ,44
("Life Ain'T Easy", 'Cleopatra') ,56
('Calling My Spirit', 'Kodak Black') ,79
('Somewhere Only We Know (Glee Cast Version)', 'Glee Cast') ,234
('Shake', 'Jesse McCartney') ,60
('Drive (For Daddy Gene)', 'Alan Jackson') ,69
('Beauty and the Beast - from the Soundtrack "Beauty and the Beast"', 'Cline Dion') ,234
('Enjoy The Silence - Single Mix', 'Depeche Mode') ,12
('The Choice Is Yours (Revisited)', 'Black Sheep') ,89
('Tell U All About It (feat. Gizzle)', 'Yung PT') ,204
('Life In A Northern Town', 'The Dream Academy') ,35
('Short Dick Man - Club Mix', '20 Fingers') ,28
('Nasty Girl - Main', 'Nitty') ,91
('Machinehead (From "Fear")', 'Soundtrack Wonder Band') ,0
('Dont Say Goodnight', 'Donna Missal') ,6
("Black Suits Comin' (Nod Ya Head)", 'Will Smith introducing TR-KNOX') ,0
('No War', 'King Destiny') ,87
('Heres To Never Growing Up - acoustic', 'Tiffany Alvord') ,49
('Almost (Sweet Music)', 'Hozier') ,48
('Counting Stars', 'OneRepublic') ,45
('Trap Queen', 'Fetty Wap') ,67
('Hearts In Trouble', 'Chicago') ,48
('Save Room', 'John Legend') ,48
('Galileo', 'Indigo Girls') ,64
("i hate u, i love u (feat. olivia o'brien)", 'gnash') ,62
('New Soul', 'Yael Naim') ,34
('Just A Touch of Love', 'Slave') ,20
('Never Stop', 'Future') ,91
("It's All About Me", 'Ma') ,50
('To Be With You - 2010 Remastered Version', 'Mr. Big') ,19
('Dreams', 'Gabrielle Aplin') ,37
('Love Is', 'Alannah Myles') ,40
('Freek-A-Leek', 'Petey Pablo') ,90
('Angelito', 'Don Omar') ,4
('Booty', 'Blac Youngsta') ,46
('no tears left to cry', 'Ariana Grande') ,46
('Say...If You Feel Alright', 'Crystal Waters') ,49
('Real Love', 'Mary J. Blige') ,74
('Take It To The Head', 'DJ Khaled') ,66
('Kick, Push', 'Lupe Fiasco') ,91
("Can't Let Her Get Away", 'Michael Jackson') ,72
('Karaoke - A Few Questions', 'Karaoke - Clay Walker') ,239
("What Up, What's Haapnin'?", 'T.I.') ,104
('My Baby You', 'Marc Anthony') ,48
('Get On Your Knees', 'Nicki Minaj') ,66
('Used To Love You', 'Gwen Stefani') ,45
('Survivor', 'YoungBoy Never Broke Again') ,85
("Love Don't Love You", 'En Vogue') ,66
('Do Whatcha Wanna', 'Rebirth Brass Band') ,0
('Way Down We Go', 'KALEO') ,29
('Make A Movie', 'Twista') ,96
('Hate To Say I Told You So', 'The Hives') ,29
('Thank You', 'Dido') ,46
('Tainted Love', 'Soft Cell') ,45
('Scatman (ski-ba-bop-ba-dop-bop)', 'Scatman John') ,51
('The I.N.C. Ride', 'Masta Ace Incorporated') ,77
('Fake Love', 'Drake') ,61
('Guts Over Fear', 'Eminem') ,124
('Take A Look Around', 'Limp Bizkit') ,92
('Tell Me What Your Name Is', 'Ciara') ,55
('Overnight', 'Logic') ,89
('Blurred Lines', 'Robin Thicke') ,90
('Bang Bang', 'David Sanborn') ,0
('Diamond In The Back', 'Ludacris') ,84
('Betrayed', 'Lil Xan') ,55
('Locked Out Of Heaven', 'Bruno Mars') ,44
('So What', 'P!nk') ,50
('Let It Go', 'James Bay') ,49
('I Found A New Love', 'Ronnie Earl & The Broadcasters') ,64
('Stay', 'Jodeci') ,76
('This D.J.', 'Warren G') ,68
('All the Pretty Girls', 'Kenny Chesney') ,40
('Rain Over Me', 'Pitbull') ,51
('Back At One', 'Mark Wills') ,64
('Two To Make It Right', 'Seduction') ,52
('The One', 'The Chainsmokers') ,35
('One More Chance / Stay with Me - Remix', 'The Notorious B.I.G.') ,87
('If I Had You', 'Adam Lambert') ,47
('Life Changes', 'Thomas Rhett') ,71
('Do You Believe Me Now', 'Jimmy Wayne') ,44
('It Matters To Me', 'Faith Hill') ,37
('E.I.', 'Nelly') ,82
('1, 2, 3, 4', "Plain White T's") ,39
('808', 'Blaque') ,66
('Hotel Room Service', 'Pitbull') ,44
('What About Us', 'P!nk') ,42
('Baby I Love U!', 'Jennifer Lopez') ,64
('I Can Love You Better', 'Dixie Chicks') ,44
('Summertime Magic', 'Childish Gambino') ,36
('All Summer Long (Cover Version)', 'The Rock Heroes') ,205
('Firestarter', 'The Prodigy') ,6
('The Climb', 'Miley Cyrus') ,44
('Sk8er Boi', 'Avril Lavigne') ,66
('IDGAF', 'Dua Lipa') ,64
('After Dark', 'Offset') ,66
('The Hardest Part Of Breaking Up (Is Getting Back Your Stuff)', '2gether') ,76
("I Won't Give Up On You", 'TKA') ,63
('Who Dat Girl (feat. Akon)', 'Flo Rida') ,60
('Clint Eastwood', 'Gorillaz') ,64
("Where the Streets Have No Name (I Can't Take My Eyes off You) - Extended Mix; 2018 Remaster", 'Pet Shop Boys') ,0
('Last Train Home', 'lostprophets') ,61
('4-Ever', 'NB Ridaz') ,87
('International Harvester', 'Craig Morgan') ,38
('A New Day Has Come - Radio Remix', 'Cline Dion') ,8
('The Way You Make Me Feel - 2012 Remaster', 'Michael Jackson') ,0
('Walking On Sunshine', 'Katrina & The Waves') ,45
('Turn My Swag On', 'Soulja Boy') ,56
('3 Little Words', 'Nu Flavor') ,63
('Miami', 'Will Smith') ,71
('Mercy Mercy Me(The Ecology)/I Want You', 'Graham BLVD') ,0
('Lean Back', 'Terror Squad') ,95
('Wherever Would I Be', 'Cheap Trick') ,39
('Some Beach', 'Blake Shelton') ,57
('Great Is Thy Faithfulness - The Voice Performance', 'Jordan Smith') ,211
('When Love & Hate Collide', 'Def Leppard') ,59
('Do It Well', 'Jennifer Lopez') ,65
('Do The John Wall', 'Troop 41') ,95
('Perfect Storm', 'Brad Paisley') ,48
('When You Say Nothing At All', 'Alison Krauss & Union Station') ,44
("It Don't Hurt Like It Used To", 'Billy Currington') ,54
('Completely', 'Michael Bolton') ,45
('Summer Sixteen', 'Drake') ,101
('Sho Nuff', 'Tech N9ne') ,85
('Hanging On (Theme from "Cheyenne" on MTV)', 'Cheyenne Kimball') ,51
('Sativa', 'Jhene Aiko') ,60
('How Much Love', 'Vixen') ,45
('Love Story', 'Taylor Swift') ,75
("My Baby's Daddy", 'Craig Campbell') ,48
('Choppa Style', 'Choppa') ,94
('Gangsta Bitch', 'Apache') ,71
('Ring The Alarm', 'Beyonc') ,75
('Yacht Club (feat. Juice WRLD)', 'Lil Yachty') ,84
('Yahhh!', 'Soulja Boy') ,50
('Imagination', 'Tamia') ,81
('Coco Jamboo', 'Mr. President') ,47
("Crushin' It", 'Brad Paisley') ,64
('Letter to Me', 'Brad Paisley') ,72
('Use Somebody', 'Kings of Leon') ,23
('Jump Out The Window', 'Big Sean') ,82
('Set Me Free', 'The Amity Affliction') ,40
('Touch It', 'Monifah') ,51
('First True Love', 'Tiana') ,52
('Sippin On Fire', 'Florida Georgia Line') ,49
('Games People Play', 'Inner Circle') ,33
('Angeline Is Coming Home', 'The Badlees') ,37
('Your Body', 'Christina Aguilera') ,49
('Believe - with Kane Brown', 'Brooks & Dunn') ,64
('So Much Better', 'Laura Bell Bundy') ,83
("Help Pour Out the Rain (Lacey's Song)", 'Buddy Jewell') ,55
('Real Big', 'Mannie Fresh') ,68
('Cheap Thrills', 'Sia') ,30
('More Than Words Can Say', 'Alias') ,30
('Female', 'Keith Urban') ,35
('SOS', 'Rihanna') ,61
('Reality', 'Kenny Chesney') ,48
('Lose My Mind', 'Dean Lewis') ,54
('Fly On The Wall', 'Miley Cyrus') ,59
('Ill Be There', 'Sasha Sloan') ,39
('Know Your Enemy', 'Green Day') ,19
('(Hot S**t) Country Grammar', 'Nelly') ,32
("The Right Kind of Love (From ''beverly Hills 90210'')", 'Instrumental All Stars') ,0
('I Invented Sex (feat. Drake)', 'Trey Songz') ,75
("You Shouldn't Kiss Me Like This", 'Toby Keith') ,53
('NBAYOUNGBOAT', 'Lil Yachty') ,89
('Karma', 'Queen Naija') ,64
('Word is Bond', 'Brand Nubian') ,86
('Somewhere On A Beach', 'Dierks Bentley') ,40
('Use Your Heart', 'SWV') ,39
("I Don't Wanna Be Alone", 'Shai') ,54
('Sorry Not Sorry', 'Demi Lovato') ,53
('Remedy', 'The Black Crowes') ,50
('All This Time', 'Sting') ,65
('Dashboard', 'Modest Mouse') ,54
('I Will Possess Your Heart', 'Death Cab for Cutie') ,34
('Truly Madly Deeply', 'Savage Garden') ,41
('Steam', 'Ty Herndon') ,38
('SING', 'My Chemical Romance') ,40
('New Romantics', 'Taylor Swift') ,55
('Hell on Heels', 'Pistol Annies') ,39
('Theres Nothing Holdin Me Back', 'Boyce Avenue') ,212
('Promises Broken', 'Soul Asylum') ,58
('Slide (feat. Frank Ocean & Migos)', 'Calvin Harris') ,24
('Jingle Bell Rock', 'Bobby Helms') ,13
('Would You Go With Me', 'Josh Turner') ,47
('Shut Up And Drive', 'Rihanna') ,51
('Celebration', 'Kool & The Gang') ,26
('Want U Back', 'Cher Lloyd') ,63
('Stop And Stare', 'OneRepublic') ,58
('Fantasy', 'Mariah Carey') ,44
('Vertigo', 'Khalid') ,36
('Word To The Badd!!', 'Jermaine Jackson') ,75
('Dive In', 'Trey Songz') ,65
('Crazy', 'Gnarls Barkley') ,55
('Shawty Is A 10 - (Explicit)', 'The-Dream') ,195
('Today I Saw The Whole World - Acoustic Version', 'Pierce The Veil') ,248
("Huntin', Fishin' And Lovin' Every Day", 'Luke Bryan') ,4
("I'm Not Okay (I Promise)", 'My Chemical Romance') ,49
('Mr. Ice Cream Man', 'Master P') ,74
('Most Girls', 'Hailee Steinfeld') ,48
('Dont Laugh At Me', 'Norman Wisdom') ,29
('One More Chance', 'Michael Jackson') ,52
('Here And Now', 'Letters To Cleo') ,30
('Qutame Ese Hombre Del Corazn - Nortea Version', 'Pilar Montenegro') ,0
('Porn Star Dancing', 'My Darkest Days') ,67
('No Somos N (feat. Gigolo y La Exce, Bryant Myers, Alex Rose, Juhn & Amenazzy) - Remix', 'Trap Capos') ,0
('Girls Have Fun (feat. G-Eazy & Rich The Kid)', 'Tyga') ,67
('Off the Books (feat. Big Punisher & Cuban Linx) (feat. Big Pun & Cuban Linx)', 'The Beatnuts') ,83
('Hello', 'Karmin') ,66
('There Is A Party Going On', 'Max Frost & The Troopers') ,213
